feature1,feature2,prediction
1.4764970664380388,6.924189063536565,0
0.6583184124933217,7.8641873015609445,1
-0.8465344968912445,6.669924616016063,0
-0.6362654173437265,8.028755035905883,1
2.144090604623467,12.505319151748749,0
-0.8674925252979482,3.0563920546682897,1
-0.0709642575106269,2.3180128881827784,0
2.095694335499206,6.096262033708584,0
-0.6018561340320954,4.309837117172783,0
3.0520411023088534,6.570629453155356,1
-0.8736307973855475,5.260458675172993,1
0.012933581505807035,3.4482133849054497,1
-0.5573101467873192,10.4528017777635,1
0.7897294134024315,4.5969426185131494,1
1.2538305474698772,6.424977095704894,1
0.8160164100464757,8.16879325873083,0
-0.9512119729116577,1.8312218099126802,1
-0.3475340211475055,5.787995964804153,1
-0.9016323400771447,1.685134402598921,0
-0.6705545843681717,6.410559071800644,1
0.5545655143137083,6.215386915155915,0
-1.0630653394237257,9.351550446196198,1
-0.5247581736109199,8.685786585096562,1
0.6439553746817919,4.688395436646408,0
-1.7947893121482574,8.105460126938961,0
-0.15589493314926778,5.953766451016391,0
0.3574245159297616,4.957562638802044,1
0.8064223842098663,2.3123139772385612,1
0.4353813412284716,5.451614318890345,1
-0.25207883948610377,4.379090316669765,1
0.9969671391154844,11.105751192822993,1
0.5068683607624083,3.518806125583481,0
1.801098455231217,7.076293749417951,1
-0.12619110919016985,5.31855981187726,0
0.29912115256293376,10.777728938184744,1
0.14167877443695395,6.2878910973081235,1
0.46105906683910125,8.929277743609127,1
1.5754182035387267,8.037800841897795,0
1.6598664656896236,4.926748845549039,1
-0.9926936003417648,9.45449621326443,1
-0.7386535309848927,8.572305525912473,1
-1.1951616642755865,4.263631380859947,0
-2.395079716457794,9.120327810741056,0
0.7857587844855172,8.554351270355511,1
-0.7672648315225927,3.483814557458785,0
1.1610419144490012,4.314942195590349,0
3.7599437796016315,8.213588101626822,1
-0.648086267903933,8.316302787871276,0
3.0079815411562274,8.453733612490883,1
0.08192168925996776,9.721585937469815,1
1.3322868149315144,4.459443876103359,0
-0.38515743851602674,4.664357524749078,1
0.09040644847673648,2.202678770968073,1
-0.42125858245474473,6.374279999167343,1
1.1522949515285064,5.09225105250847,0
1.523583720912688,1.713860442425835,0
0.3538311123167346,3.175873158145505,1
-3.448040706112693,2.6451093395187573,0
0.554649270466938,11.16440660552761,1
0.11257180082417047,6.429091904399107,1
-1.6043245539865505,8.725861468312774,1
-0.8077338524814457,2.406256210072112,0
0.9112473126330245,0.4601068015446046,1
2.424556767640923,8.81004176659219,1
3.16314329245327,2.857769331291139,1
0.5974490172517517,6.0308886620443,1
-0.6095465705706982,10.39718735404846,0
1.863256040294929,3.000040444060673,0
0.4237961922985971,8.419004387630572,0
0.4130079548629862,3.7074427007699695,1
-0.40174830890980956,7.48003217924706,1
-0.7985099933447484,9.33748280315162,0
2.1812914786335695,5.949815720764839,1
1.424561428023753,10.343313788726219,1
-0.7856955089320914,5.479505484704812,0
-0.7246987912056564,3.934048291485899,0
1.992497608230803,9.725786023797474,1
1.688176742987732,5.44018255794821,1
-0.44396561610340773,8.871082763662258,1
2.6166730791377533,4.570983577365839,1
1.9754030287863515,6.074918080453495,1
1.285896066013561,1.5112771353563819,0
1.235186080652529,7.31221561743242,0
0.8360591986873185,7.270050486916697,0
-0.6601452487305832,2.4786743830712235,0
-1.6579167638206278,8.233425013514717,0
-0.9510525824214702,3.0875892417112367,1
1.8402639963546725,8.91226317534791,1
0.7770508488050376,5.4673403229540645,0
0.6540927672446685,4.732032819221336,0
0.31214172369316745,5.484609682494792,1
-0.26614783491504646,3.835300651421017,0
0.7166174463248789,9.444548374086526,0
-0.8209958463644853,5.617249766322072,1
-0.47846135792211403,6.370262867471427,1
-1.3430848578108736,4.154491674401952,1
2.0725901693482913,6.103526314672038,1
0.48921106642127854,6.699790282796792,0
1.4404844918693378,7.339994970971539,0
0.9789383719878086,1.053947557117092,1
-0.04949700986138034,6.7432347980368785,1
0.10353216778692588,9.25985048231109,1
-0.09476152978635094,6.95600963577726,0
0.2671598601137576,7.673056244669965,0
-0.2980332501418155,5.079339797024621,0
-0.7723455080892365,7.3125370275494195,0
0.9004579661712651,6.825467257720832,0
-0.704625913904859,5.905913934844746,1
-1.5849869474725538,3.3699909756966866,1
-1.4893408468233083,1.2561770878889398,0
1.1123622659189005,9.351483445078554,1
-0.2741505167476289,10.50485123391892,1
-1.4029874576850887,6.5269980615682055,1
1.047318325492986,5.642185507289898,1
-0.09459846448517162,9.906805439887332,1
0.7787252276155638,6.278509310579438,1
1.6543358122624734,7.251929780158134,1
-1.211682908009243,6.358002951247245,0
2.2168171140824575,2.3628621289171647,1
0.13346788900278123,5.899612690774971,1
-0.6956402395264221,4.926433385936866,0
-3.324659071850499,6.615366397655126,1
-1.7844507573687436,6.650656378974379,1
3.0928970110117584,0.5773433020743228,0
-0.2435386402721627,8.14136037292151,0
-0.5296050832296122,8.635984652527597,0
0.3762883024578535,0.904148627822825,1
0.5751780342436272,4.411544263722506,1
0.63556424449002,7.000129850634949,1
-0.5132715157881831,4.922933571015543,1
0.6422137007009333,9.567045748454426,1
-1.2333690626025866,4.6708451530167565,1
0.8153008634972045,1.8039859299487393,0
0.3510029312798376,4.568519289250076,1
-1.8673641342132614,10.90350875204846,1
-0.8830624669846643,8.065998924380343,1
0.8406837303580101,2.940365139149348,0
0.0018534625413497707,6.104679242747297,1
-0.027856293024468293,2.3159294389229297,1
-2.2257977389970782,8.080242853299254,1
-1.0862631268674425,7.4858180889555115,0
-0.40837210477516045,4.231927896681621,0
-1.867810948127895,7.153214314258124,0
1.3707296694772118,1.104424712994648,1
1.5454899176921302,4.848695329571129,1
0.4646114547946345,7.272126612349517,1
-0.5044896210047194,3.0250664938039225,1
-1.46815711402103,8.5429706936031,1
1.3671717024369279,1.4136482066291087,0
1.9750743200549228,4.4080058005340375,1
-2.478009312894672,5.0839797062409495,1
-1.3560216271867944,8.557376429318166,0
-2.8600496200352534,5.790045272708256,1
-0.4154044113786038,6.1998074984291325,1
2.400448423425715,5.840087435314411,0
-2.007694844068089,2.8688897030389584,1
0.08741389881884641,8.956152963819978,0
1.2773304276104178,5.521811320754541,1
-1.012069634652804,11.119286655462394,0
-0.5741678310736325,5.257821234699616,1
0.2317625036174683,4.041443934626578,0
0.4644263848136159,4.808793333048342,1
0.8642609692214724,2.309640407436716,1
0.5686300083510349,7.437609777670343,1
1.4098149619344846,7.552217934506852,1
-1.4328700248931256,5.563295557175985,0
-0.024249095919288866,8.402047015081559,1
-0.0923412694093455,6.43048939724342,1
-0.2174596601450015,3.5102041425167894,1
0.04941323594921687,4.115689133377579,0
-1.9581809065628242,5.891532880207313,1
-1.4255193461804965,4.394687533458938,0
-0.06573589335979402,9.985501338235913,0
-0.6783436273210577,5.092510516670065,1
-1.0465910444890365,0.04262659471836461,1
-0.845452902314648,3.1171057392063437,0
1.2504659282932495,6.15201516271726,0
0.9330822722076864,10.956926112061797,1
-1.296964719261824,7.333153483098844,0
0.10740397827443766,6.062537320318396,0
1.268442523321261,6.912849978520178,1
-0.768125401512507,7.063242432210352,0
0.8300212358645456,10.140209377084853,1
-1.0412514402844595,7.6463407798314345,1
1.719384915683148,8.58524815716273,1
-2.0238706821736923,3.2740845045216043,1
0.8844003246443479,5.594312372248755,1
0.981885765445393,6.274985828434799,0
-0.300882911582162,2.678113654444688,0
1.6755933527137912,7.053182579256973,1
-0.7098003001990381,3.926624799395441,1
0.4886572657742133,7.101748959674701,0
0.7294117121120871,6.05023346780856,0
0.6299993244149019,6.234185444650795,1
0.1805127485046672,3.0942215777414734,0
3.8199690108392836,5.869913941164751,0
0.7530563426677697,7.0472757118750184,1
1.2941028033462882,5.838642085292715,0
0.22278917077516813,12.08659778950963,0
-1.2658100025103316,6.308919254711937,0
-0.11048248513924452,7.4858913789132835,1
-0.009313629150699804,8.487462628605915,1
-0.1320684999185765,3.624542489515269,0
1.2661302191754717,9.505072808496424,1
0.5799169766151518,6.297709233389334,1
1.2388621853635666,8.83133621080991,1
0.8548816066356442,5.674277050682406,0
0.7766866978232949,0.7717021174574237,1
0.1523890128388418,9.448023214789433,0
-0.3385172053044306,5.357990292374384,0
-1.4799599135111845,8.276101705783912,1
1.3726935992067184,1.2447793329481254,1
-0.44094447049750435,4.151840165649411,1
0.366202257757831,10.4091230652458,0
-0.7060728150530735,3.7015797195466233,1
-1.2163675067864697,5.81658475393778,1
-0.8346463751729554,7.933578208552757,1
0.4673633838997647,8.48182306471534,0
-0.577755863467563,7.903644606925345,1
1.667559217851573,8.522607520963346,0
0.9488509472447002,10.8280069185494,1
0.2858540365208551,7.574859215800556,1
-0.23761466644921997,6.573965455561629,0
0.7938843092490819,4.295445947709684,1
0.21665724801236458,3.6233799987143107,1
-0.2204521347714387,3.6567429747595543,1
0.6391418502164213,4.766761070877931,1
0.041582002988915234,5.374050986068679,0
0.9327069964848715,8.56593048461987,1
0.23882089674807364,5.183653291647918,1
0.28483708638939664,5.51860877249995,0
-0.9326870399826839,5.406261550771742,0
-0.3172446868904723,5.529544465130131,0
-0.3646253341610051,6.529501794121698,1
1.4227034617867802,8.484895119860592,1
-0.6355358775122071,3.8703714045841213,1
-1.1719381152788737,6.4343456592233075,1
-0.04231809817380364,7.711396935532522,0
-0.41402964380440094,1.774590278216004,0
0.4587391441498988,3.7301167406185467,0
0.023628273572546987,7.559449756729704,0
-0.3086124306099432,8.11858086039637,1
-1.2981400541052126,8.2697275601664,0
1.315905833840825,6.776633677273807,1
-2.677310340456111,6.747475980832384,0
-0.24644691940263985,1.8086865554908593,0
0.803245686342041,5.681293226435286,1
-0.4574278937001948,5.200227333606253,1
-0.8213864412369056,9.24933316079403,0
-0.7011380714885365,5.997262174782848,1
1.2495747616101271,2.2177241511282366,0
-0.219750896507656,3.017432330198049,1
-0.4574177602315845,5.425334407521212,1
-0.513847304873148,4.569927979943186,0
1.7429659184852182,8.780621105875865,1
-1.740280041545858,7.731893459383088,1
-0.5855263265181125,0.5460576140897988,0
-0.519718598700093,9.13368266949681,1
2.201696622181771,2.9837939316256383,0
1.3779607106506122,7.9315548753784,1
0.3915692944147423,5.070327201894424,0
0.0888436268597081,7.921415431322741,1
-0.6368323755863818,3.4788373923369766,1
0.4891793004320999,9.285642584440716,0
-0.25347171920182376,8.03915591838523,1
1.2707493561632137,2.9053754171298767,0
0.9903345973090776,9.990403710032872,0
-0.31727220868749867,7.871696493184768,0
1.1522115473682488,5.2973283535973845,1
0.5681220605951132,3.5634985094949663,0
0.6332066681820119,6.275257903317311,1
-0.750136416466918,6.250576544368697,0
0.35768770167531605,9.146206292648468,1
-0.8200357014795143,6.300151664537785,0
-0.0636677003197546,7.907609411885955,1
-1.020747539674756,6.396466729578197,1
0.6931919551227232,5.751371026097159,0
0.8524013688412517,7.062338520913464,1
-3.0715634435148886,6.052781599535265,1
-0.5525440324910527,5.24339159585776,0
1.9006729049651965,3.4422905511782873,0
-0.03025102284118958,4.152539976745666,0
-1.2236061278638037,4.982122888386842,0
-0.8853792878868203,7.783258482240146,0
-0.5340284885685527,1.603180817344569,1
-0.18724556571189288,10.667197221375996,1
-1.3741331507740253,3.953835051134266,0
-1.6260880063483332,4.127596628535592,1
2.1844133971900686,1.7135873915921263,0
-1.8656895271867866,8.212051107935007,1
1.1098721764923056,7.026488128670149,1
0.7554537183488079,7.993820923336734,1
-0.23747168450761974,14.370119676923274,1
-0.06890595263273269,4.677106501147021,1
0.9449403790397399,7.093695567035444,0
0.1792134591669731,6.327316800069016,1
1.241082532374366,4.354246550027005,0
-0.4070766972132938,1.9015843451568948,1
1.588775197540037,8.442458891822028,1
1.1326774733358682,4.0050287885080795,0
1.454154325525919,3.0227979491005894,0
1.2613393480427242,8.980656932542715,1
-0.2533507340209264,3.678733640394798,1
-0.4278181979714519,5.225131841919893,1
1.884101431151197,1.1655796010199744,1
1.1671741151272144,7.258033320728931,0
0.3635506950894983,7.212892594305328,1
-0.8183487473671209,8.331613991608108,1
-1.2006645956005526,3.453488455979516,0
-0.6991060188232958,4.042512023908795,0
1.8241935067536514,4.116598366495512,0
-0.15606035232011684,5.250623528362665,1
-0.8902799185119206,6.220269094341507,1
-1.398773611558976,5.013404231092148,1
-0.36739675882304385,8.184042581859746,0
-2.5020845115814696,2.145013671398376,0
0.23100817629791162,6.336491490886836,0
0.4247039697770745,5.116503388833932,1
0.6874643321640823,5.123869753815535,0
-0.8609051504627205,4.839288931024914,1
-0.050582953560731225,6.800819045419994,1
1.0404939859691176,5.41551105138927,1
0.6828296059560974,4.207006082016828,1
-0.8466965142781411,4.139137926192635,1
-2.0283143423272003,7.786246165881486,0
0.47639213771733474,4.473873606731809,1
0.7439633559761887,6.19153132831951,0
1.2444380301390312,9.921783010891158,1
-1.1925082482504996,2.9931463280735615,0
-0.027356469338818995,6.193141284599055,1
0.2912880806885727,4.386718661703332,0
0.8992194699261409,8.778938091087523,1
1.2977338849395643,5.1882835499140345,1
-0.5850339010633876,8.169279678045827,1
0.33676911737703774,11.8610833567471,1
-0.4284329990652818,9.980902158037342,0
-0.9486187961056871,6.281585003159673,1
1.5998059649597454,4.555836995414255,1
-0.9179738141613583,8.169150626079661,1
-0.5684052345835813,8.3674814839289,0
-0.7125969113113497,7.891328208251018,1
1.1375007292892225,9.14645123340268,1
-0.5734371831762444,9.966287725833535,1
1.1077130611810075,6.346418512548768,0
-0.07752029030211116,4.286594391819252,0
-2.738779771173961,4.268323148646284,1
-1.0096811397762384,0.9941764262110189,0
2.015766275288511,4.454764837253059,1
0.4980194740957634,7.654195040822357,1
0.9056615184542158,7.620458050881517,1
-0.8559494950199729,8.102342415302642,0
-0.3830198353885485,6.358116009339593,0
-0.46638757559327465,4.123880993332556,1
-0.6840394558869329,2.793084263555304,1
3.0009285985706864,5.977866454252231,0
-2.0719457851070855,5.3229946239154815,1
-1.1150216167081028,3.572875478880655,1
1.4902940936929083,6.465927635675048,1
1.4774498355613754,1.4123923697219132,1
3.0242194879867896,3.6746392470149036,0
-0.7312517046766649,10.733275933613266,1
-1.6389165068723477,3.4898211281835176,1
-2.791572317211015,4.58828149659362,1
0.4168822910906992,8.438833717812065,1
2.3618029763844772,5.695868072210516,0
-0.3563138824878504,6.818965328204975,1
1.6253561776002916,7.541050109794924,0
0.04251506709646105,5.083470417883489,0
1.5018335300140968,5.8755797487070565,1
1.7500775162678204,7.092247164715516,1
-0.6449064092014067,11.014909228239398,1
2.015441185015669,4.36437556764171,1
0.49745002195102167,1.9280665046950114,0
-0.746786865267653,8.431216393173745,1
0.8842665726006693,3.254104841066514,1
1.1527051759323401,3.08752792293577,1
1.0638524019783604,6.356141445516904,1
0.7799713737832707,7.5523628071696685,1
2.3818439763068286,7.0121305167869625,1
0.07345205939542637,8.074342111376321,1
0.511023447653248,7.252283939609535,0
-0.38778079687183026,8.541028686323855,0
-0.5001943026440341,5.735236566088313,1
0.44612912984673464,6.659520929722318,0
3.1742706766011834,9.099371064911836,1
-0.11502479396613124,5.319818379380439,1
-1.686596010160774,5.968184017856491,0
1.1196024426422981,4.695764255066654,1
0.758034334101644,4.596867534801011,1
1.646645665207348,3.17233932656667,0
-0.3241403031922449,1.5170196602592663,0
-1.0836812912350116,6.330956586644516,1
-1.2352695057557077,8.98492098859262,1
-1.2611624193144326,3.57159019586263,0
0.3541422887282253,6.114745554422068,1
-2.3343513115402494,3.688122027530015,0
-2.061419984595565,5.275205730761112,1
0.7649599099948068,6.808644051351107,1
0.7221516760290434,5.828007692170779,1
-1.0284388106325142,10.616714631334705,1
1.3730424741728768,3.123459240698054,1
2.39796516853696,4.441844148361418,0
1.0712500417245117,9.611281359606785,1
-0.9370534618461202,9.385413994051838,1
1.1220849167367013,3.014821574052653,0
2.236305866493156,9.449333992706993,0
0.5540253480008968,2.6097845713745196,0
-0.5183785945160444,8.965872070014075,0
-0.49683630927237915,7.839479370643215,0
1.5585803624860994,7.2018144788945255,1
0.3574622751055784,1.8187200165342334,0
0.2950064108871045,4.978366367191315,1
-1.491868922119347,8.477706759800725,1
1.8446991573049072,4.694012163119325,1
-0.1611831561690864,5.420804015006358,1
1.7018065934690776,1.9078182716576446,0
0.5030243751750099,4.592092927202697,0
0.4404374474434413,6.785222129251517,0
0.5381544588308146,5.755765271663279,1
-1.1959011592450912,9.277281047829842,1
2.6168433510604054,5.968381043808066,0
-1.7762820560401988,12.178315371922675,0
0.21696623416871721,7.3828421837542955,0
-0.37285897972199417,3.9822282597498555,0
-0.6392743583953715,8.149578263310765,0
0.3616362194464299,10.164607500762296,1
0.19022543014664653,6.022350092449099,1
0.6766245966279203,4.954209217760278,1
0.14309724300030915,1.9651426266058687,0
1.2210144277123833,10.346624938077213,1
0.38184004651285086,3.5759144385200567,1
-0.22525124336774788,8.177973060105186,1
-1.0846070052796992,5.732866412572536,0
-0.4903875583510255,4.453695206523344,0
0.5418398213274289,4.47515465317029,1
-0.2603649631757357,5.059851511004783,1
-1.2773902983427836,1.8261076942456116,1
0.163624777743855,3.732766191378894,0
-0.9982047210070053,6.165353579576938,1
-1.215267909826355,8.501207406126262,1
0.8759710199198161,3.982819628135665,1
1.5736294834932918,5.611644907153075,0
0.5630420801538323,8.60203519265382,0
2.123262706021974,2.8577316641815984,0
-1.9320109298024015,4.798965242431814,0
1.3765715894343076,7.01281374032145,0
0.06137039609338296,6.91583346562539,1
1.1539496296085419,5.4483651970701255,0
-1.768285834902513,3.3526130559840657,1
-1.5028286585454085,5.317532190054501,0
-2.1422956224654635,6.187236968599029,0
-0.46699382989774235,5.191392284976493,0
-1.7131133064892072,6.570447936786206,1
1.096161627968758,4.55517427546789,1
1.049534498109068,5.340858496933965,1
3.0816891817792476,5.430229392029999,1
-0.46431395998868513,3.896712344298314,1
0.1798618348082067,5.005954514247062,1
2.2949149778130975,3.160550600361708,1
0.08272337666065172,7.449692609955629,1
0.43215237763138464,7.294277087692848,1
0.310063100710969,1.0474678740454522,0
0.05927605535067762,8.211594044056604,1
0.8483810926641027,6.498679716142234,1
-0.6104431578687128,0.9272917129917317,1
1.0764935379075031,6.182491399430423,0
1.6855077706053427,5.324703873503768,0
0.23966302844456266,4.733599472719469,0
-1.3843533748529886,5.241830207050301,1
0.12599135029896846,5.426371414558925,0
-1.8294457216330107,3.339604772979673,1
-0.06967423573010123,3.8653077889527596,0
0.26916290921338926,4.37958135296631,1
2.627583920880004,8.169531260621238,1
0.4467452261048963,8.03490253025311,0
2.0390720734569996,8.496794301719387,1
0.8095379029945562,0.10781089973308511,0
-0.04172009654735448,5.424988501059429,0
2.0632735106562277,9.39170422133521,1
2.162884787413738,8.301936237809114,1
1.340948598476014,1.1393043596954788,0
-1.8815111534471958,3.815668154041808,0
-1.943119708495929,9.15829423929845,1
-0.11882973672056357,4.803812441431458,0
2.0505109420965524,5.174487625126696,1
0.6768978188703829,8.758984187700092,1
-1.076500389421558,4.895860693125339,0
-1.7346874478952805,3.393580645910588,0
-0.017558131226705048,7.926168176834629,1
-0.7152093073216756,4.863004895180175,1
-0.6823051302266812,7.654523547722798,1
-0.917605170933325,3.0166747473648705,0
-0.6534646764579652,7.962881622169416,0
-0.4207754242188521,6.865948558439081,1
-1.5089277785710733,8.828900613126612,0
-1.003485049527556,7.959010459454692,0
1.530770811914512,6.798907649312073,1
-0.5935958346676167,6.993437537742363,1
0.016600320079152492,5.63062172680074,1
-1.4729185818362127,3.9901938736637086,1
-0.8696762461324377,7.389502380795328,1
-0.173153132370375,4.765264951000431,0
-0.18128476086470358,4.440842531308393,0
-1.4894909053814729,7.723346974629372,1
-1.1896776550305967,2.6752107872494633,0
0.8027507031974555,6.347500068619516,0
2.5271390753606564,9.848761478134211,0
-0.5191208304545587,6.39147482927373,0
-0.6835970489104848,3.965076837389199,0
1.4918953300954618,1.0512556699411268,0
0.2670123279780767,3.5072053323265724,0
3.1592297399855327,3.0329875351023463,0
0.071036142968074,7.94708047568656,1
1.1232579455502782,6.659205837041762,1
0.18188253283122813,3.334629595699921,1
0.9207713227557262,4.01539781803891,1
-1.0416657445286777,5.360183522136141,0
-1.2910504017482247,8.463003873531768,0
-1.1136836189078998,6.424736864337165,1
-1.7878640064782754,6.197976890693165,1
-0.4815279836646213,2.5080503558669727,0
2.127311925278931,9.27178628085191,0
0.29221499829429604,6.860165134283828,1
0.38611209845191874,5.339298254329064,1
0.3990624606039359,8.78451729952367,0
-0.9886049213263226,6.943025203188843,0
1.7235353958246158,3.404644627157463,1
-0.19682446508306317,8.5335740184076,1
0.4463646361677319,8.268278800965449,1
-1.0962568647202846,9.63313911143414,1
0.46862571645690876,4.898768910015691,1
-0.07890379204240444,5.341503620023412,1
0.2510319840302001,5.087726761807245,1
0.8786333806219917,7.778900434478163,0
0.7689203332648238,11.602946516712127,1
0.33562256787810557,5.267929404514529,1
-0.799571107556488,5.377362277002403,1
-0.7897247181673657,5.484651606899417,0
0.3922314549656698,6.512746016898866,1
-0.48525202210873813,5.364790370477301,1
0.46022598198017767,4.250892105723507,0
-1.3144042417256017,10.190901195462796,1
0.7259079264108879,4.46195613576039,1
-0.989862376979979,4.867274399405318,0
-0.17254476953521108,10.252671254072574,1
-0.6907194413800497,12.97123097767232,0
-0.1533079287393989,6.635804481354874,0
-1.1251338904024484,4.498415999305479,1
-0.21245241463326336,3.190432682212671,1
0.935121617800672,2.1267879892591086,1
0.6565971109480027,6.929262805745326,0
-1.9770220490026975,6.076826848326332,0
-1.552806015443653,5.29636741787506,1
0.14110231449557487,5.487784571499741,0
-0.7946236873854742,7.600282943688864,1
0.03230872290684447,8.84306665839561,1
-0.3537834787844069,5.873891157682238,1
0.6337557667291968,10.830150628954115,0
1.0773396607737296,1.78468335979852,0
1.2447335736836778,10.32795101798363,0
0.9004770508957081,8.03367451119562,0
0.4073434390391193,4.740448721141914,0
-1.0636027883399681,4.965161204064844,0
0.08437119667220683,7.726132033973031,1
1.2615659188516593,8.122930055017761,1
0.3257520092877929,6.474139436661575,1
-0.45126144126786777,2.7164526657531667,1
0.8733248792358834,5.587352765181302,1
0.8773428325609083,5.0696507226872285,1
-0.5244914811889019,5.3495663722270255,1
1.532277710616382,7.642528231625602,0
2.053904481072517,7.0826728502097405,1
1.7840589193619494,7.621751292541348,0
1.441691867960893,7.165621644718322,0
1.5932934928167792,3.135899382415021,0
0.17086384350737763,2.33991842211233,1
-0.7468586300172166,4.072493530735841,1
-0.5817034748037546,4.589789025432764,1
0.9601912170215252,0.44429535763218375,0
1.481575762551864,7.531304294947386,1
1.9270120121189296,9.922242364481862,1
-0.08375151696187288,4.345455680546587,1
2.0055127646974085,5.830149124521852,1
-0.14084309295060404,8.314966150094804,0
0.2955865433955745,11.166501846766652,1
-0.13467408106474948,4.229784197327689,0
1.182095580713639,4.111908511298958,0
3.463449595239569,3.5252876538972298,1
-0.14934374533646638,5.427478924814553,1
0.3768991233992547,6.386184853090908,1
0.6877682860987533,3.9710402081081004,1
-0.8710021253361335,2.7609584601144688,1
0.36851144465951247,5.502553214688345,0
-1.3165614235496572,7.978009261333729,0
-0.7307479597639304,3.3482291790727743,1
1.1679358829712057,3.4892109677626757,0
0.7451417477602642,5.881472230415873,0
1.1187761054195977,6.374633494149659,1
0.042686734970880685,5.06157890778409,0
-0.9772710041028709,6.8144698651954485,1
-1.2380417981535663,7.096531050797948,1
-1.6068588216718223,8.184338341519236,1
-0.20503929881193744,6.745488091315343,1
0.2647834918112252,8.410535197627114,0
-1.6613452291823478,5.870461647704097,1
1.0361414937032174,2.9798280932685297,1
0.706282110816415,8.56510058350814,0
1.5016354512942274,6.65015057550788,0
-0.25537476545766313,5.573938052652588,0
1.2095470870305751,9.664961998017146,1
1.3177623140666392,8.919126787421256,1
-1.2029175779376513,2.286925643463792,0
-0.5858922324786369,2.139807156682565,1
0.5463731837682169,4.903915587870381,0
1.6143626028426619,6.12436905116745,1
1.2003783804412944,6.4343533257746515,1
-1.9800333390345608,6.6387569472173436,0
2.3632097205845564,6.8622505966311875,0
-0.5069477305676171,3.123825260041499,1
0.13314418997304714,6.240413355239264,0
-3.612228731844134,5.094244373046292,1
0.4723991665542201,7.524631513992493,0
-0.8327670813047132,4.960425992339691,0
2.4501751076664173,8.608942682791906,1
1.5068455077513052,6.145684939722631,1
-1.1244266622853776,0.8967612678094383,1
1.2785375378275012,9.697196087455037,1
0.6260998097861437,3.2993661704543165,1
-0.46289695411618376,6.681899415328492,0
1.012133769428791,5.799585302077437,0
2.6478196854906253,5.036449081820544,0
1.7337385574022173,10.069856900552722,0
0.20436540652581175,3.0639260495637273,1
0.4689205490738912,5.273694126535611,0
-0.04955712934714729,8.668575350720674,0
-0.6940675651613915,5.275850482081537,0
0.7376244303789588,4.312684784859729,1
1.3070843961184364,6.491332506607868,1
1.0237922197919211,2.6276864661245383,1
1.7615947637725529,4.065565103300177,1
-1.1894412949156794,7.971296367485567,1
1.5421569641988322,6.484074972418936,1
2.173076160667779,9.8924699236035,0
-0.6885061040875262,7.825344908965878,0
-1.8077139808261007,7.697227528402764,0
0.12048393294336371,5.3071429589455335,0
-1.0967094242355029,9.201789519131122,0
0.20581515183274615,6.366918342281703,1
-0.6542123320218922,6.464247805281309,1
0.5712084929748056,2.891468261256538,1
-0.5698076720415506,8.304463000986463,1
-0.02911438737280178,5.799704419908144,1
1.835223076406103,8.67923732991662,1
-2.051093230422295,7.226762124469568,1
-1.7608438052931343,2.0472409050887315,0
0.8064595437644815,7.555325862164178,1
0.44225457404737567,4.9081157120785095,1
0.1908165082184121,7.184517567525104,1
0.5150056095292399,6.9083878652877395,1
